file,alpha,coverage_target,delta,epsilon_train_target,epsilon_cal,num_bins,cal_size,train_size,seed,device,nominal_coverage,label_smoothing,np_accuracy,np_coverage,np_avg_set_size,np_tau,dp_accuracy,epsilon_train_realized,noise_multiplier,tau_nonprivate_cal,test_coverage_nonprivate_cal,dp_avg_set_size_nonprivate_cal,epsilon_total_basic_composition,beta,coverage_lower_bound_formal,tau_dp_cal,test_coverage_dp_cal,avg_set_size_dp_cal,lambda,noise_scale,k,coverage_bound_formal_ok,privacy_training_ok,coverage_empirical_ok,overall_formal_ok,overall_empirical_ok,tau_q_k,tau_q_kplus2lambda,certificate_width_tau,observed_inflation_tau_grid,observed_inflation_tau_exact,theorem_tau_ok,theorem_idx_ok,q_k_index,q_kplus2lambda_index,crossing_index_dp,empirical_margin_to_bound,empirical_margin_to_target,empirical_margin_to_nominal,inflation_to_certificate_ratio
report_traineps_4.0_caleps_4.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,4.0,50,2000,48000,2,cuda,0.75,0.5,0.7304,0.9076,2.3377,0.32979920506477356,0.4783,3.9932332188719033,0.5584716796875,0.4227134883403778,0.841,3.5124,7.993233218871904,0.001,0.749,0.52,0.8912,4.4304,135.24722855512854,12.5,1501,True,True,True,True,True,0.4399999976158142,0.6200000047683716,0.18,0.08,0.0973,True,True,21,30,25,0.1422,0.19120000000000004,0.1412,0.4444444444444445
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,4.0,50,4000,46000,0,cuda,0.55,0.5,0.7243,0.8672,1.8534,0.2617386281490326,0.4748,3.995359909254509,0.5609130859375,0.298633337020874,0.7451,2.4665,7.995359909254509,0.001,0.549,0.32,0.7676,2.6589,135.24722855512854,12.5,2201,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0214,True,True,14,16,15,0.2185999999999999,0.0676,0.2175999999999999,0.5
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,4.0,50,4000,46000,1,cuda,0.55,0.5,0.7253,0.8717,1.8803,0.2750515937805176,0.4769,3.995359909254509,0.5609130859375,0.297548770904541,0.7456,2.4569,7.995359909254509,0.001,0.549,0.32,0.7672,2.6529,135.24722855512854,12.5,2201,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0225,True,True,14,16,15,0.21819999999999995,0.06720000000000004,0.21719999999999995,0.5
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,4.0,50,4000,46000,2,cuda,0.55,0.5,0.7294,0.8693,1.8676,0.2723614573478699,0.4761,3.995359909254509,0.5609130859375,0.2958352565765381,0.7441,2.4384,7.995359909254509,0.001,0.549,0.32,0.7688,2.6517,135.24722855512854,12.5,2201,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0242,True,True,14,16,15,0.2198,0.06880000000000008,0.2188,0.5
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,4.0,50,4000,46000,0,cuda,0.65,0.5,0.7256,0.8857,2.0664,0.2906986474990845,0.4748,3.995359909254509,0.5609130859375,0.36946389079093933,0.7949,2.9896,7.995359909254509,0.001,0.649,0.4,0.8233,3.2895,135.24722855512854,12.5,2601,False,True,True,False,True,0.3799999952316284,0.41999998688697815,0.04,0.02,0.0305,True,True,18,20,19,0.1743,0.12330000000000008,0.1733,0.5
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,4.0,50,4000,46000,1,cuda,0.65,0.5,0.7269,0.8889,2.0936,0.30692756175994873,0.4769,3.995359909254509,0.5609130859375,0.35480934381484985,0.787,2.8793,7.995359909254509,0.001,0.649,0.38,0.8057,3.0864,135.24722855512854,12.5,2601,False,True,True,False,True,0.36000001430511475,0.41999998688697815,0.06,0.02,0.0252,True,True,17,20,18,0.15669999999999995,0.10570000000000002,0.15569999999999995,0.33333333333333337
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,4.0,50,4000,46000,2,cuda,0.65,0.5,0.7281,0.8846,2.0751,0.3003954589366913,0.4761,3.995359909254509,0.5609130859375,0.3574058711528778,0.7895,2.893,7.995359909254509,0.001,0.649,0.4,0.8214,3.2834,135.24722855512854,12.5,2601,False,True,True,False,True,0.36000001430511475,0.41999998688697815,0.06,0.04,0.0426,True,True,17,20,19,0.1724,0.12140000000000006,0.1714,0.6666666666666667
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,4.0,50,4000,46000,0,cuda,0.75,0.5,0.7302,0.9088,2.3871,0.329507052898407,0.4748,3.995359909254509,0.5609130859375,0.45483994483947754,0.8575,3.7976,7.995359909254509,0.001,0.749,0.5,0.8809,4.2121,135.24722855512854,12.5,3001,True,True,True,True,True,0.46000000834465027,0.5400000214576721,0.08,0.04,0.0452,True,True,22,26,24,0.13190000000000002,0.18090000000000006,0.13090000000000002,0.5
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,4.0,50,4000,46000,1,cuda,0.75,0.5,0.7267,0.9021,2.3665,0.33907797932624817,0.4769,3.995359909254509,0.5609130859375,0.4390140175819397,0.8475,3.6705,7.995359909254509,0.001,0.749,0.5,0.8794,4.2209,135.24722855512854,12.5,3001,True,True,True,True,True,0.4399999976158142,0.5199999809265137,0.08,0.06,0.061,True,True,21,25,24,0.13039999999999996,0.1794,0.12939999999999996,0.75
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,4.0,50,4000,46000,2,cuda,0.75,0.5,0.732,0.9037,2.3991,0.33651161193847656,0.4761,3.995359909254509,0.5609130859375,0.43578964471817017,0.8443,3.6339,7.995359909254509,0.001,0.749,0.48,0.8663,3.9933,135.24722855512854,12.5,3001,True,True,True,True,True,0.4399999976158142,0.5199999809265137,0.08,0.04,0.0442,True,True,21,25,23,0.11729999999999996,0.1663,0.11629999999999996,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,1000,49000,0,cuda,0.55,0.5,0.722,0.8729,1.9019,0.27802005410194397,0.4815,3.991399689840786,0.5572509765625,0.3085463345050812,0.7583,2.5506,11.991399689840787,0.001,0.549,0.36,0.7914,2.9087,67.62361427756427,6.25,551,False,True,True,False,True,0.3199999928474426,0.41999998688697815,0.1,0.04,0.0515,True,True,15,20,17,0.24239999999999995,0.09140000000000004,0.24139999999999995,0.39999999999999997
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,1000,49000,1,cuda,0.55,0.5,0.7248,0.862,1.8458,0.27269187569618225,0.481,3.991399689840786,0.5572509765625,0.3057022988796234,0.7527,2.4893,11.991399689840787,0.001,0.549,0.34,0.7766,2.7404,67.62361427756427,6.25,551,False,True,True,False,True,0.3199999928474426,0.4000000059604645,0.08,0.02,0.0343,True,True,15,19,16,0.2275999999999999,0.0766,0.2265999999999999,0.25
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,1000,49000,2,cuda,0.55,0.5,0.731,0.8768,1.8934,0.2805131673812866,0.4768,3.991399689840786,0.5572509765625,0.3017149567604065,0.7496,2.4811,11.991399689840787,0.001,0.549,0.36,0.7893,2.9049,67.62361427756427,6.25,551,False,True,True,False,True,0.3199999928474426,0.4000000059604645,0.08,0.04,0.0583,True,True,15,19,17,0.24029999999999996,0.08930000000000005,0.23929999999999996,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,8.0,50,1000,49000,0,cuda,0.65,0.5,0.7207,0.8913,2.096,0.30144408345222473,0.4815,3.991399689840786,0.5572509765625,0.380621075630188,0.8085,3.0789,11.991399689840787,0.001,0.649,0.44,0.8519,3.6724,67.62361427756427,6.25,651,False,True,True,False,True,0.4000000059604645,0.5199999809265137,0.12,0.04,0.0594,True,True,19,25,21,0.20289999999999997,0.15190000000000003,0.20189999999999997,0.33333333333333337
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,8.0,50,1000,49000,1,cuda,0.65,0.5,0.7316,0.886,2.0818,0.30226173996925354,0.481,3.991399689840786,0.5572509765625,0.35893502831459045,0.7863,2.8691,11.991399689840787,0.001,0.649,0.42,0.8364,3.4533,67.62361427756427,6.25,651,False,True,True,False,True,0.36000001430511475,0.5,0.14,0.06,0.0611,True,True,17,24,20,0.1874,0.13640000000000008,0.1864,0.4285714285714285
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,8.0,50,1000,49000,2,cuda,0.65,0.5,0.726,0.8908,2.0586,0.3025455176830292,0.4768,3.991399689840786,0.5572509765625,0.3742470443248749,0.7999,3.0264,11.991399689840787,0.001,0.649,0.44,0.8444,3.6616,67.62361427756427,6.25,651,False,True,True,False,True,0.3799999952316284,0.47999998927116394,0.1,0.06,0.0658,True,True,18,23,21,0.19540000000000002,0.14440000000000008,0.19440000000000002,0.6
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,8.0,50,1000,49000,0,cuda,0.75,0.5,0.7241,0.9079,2.4234,0.3418048024177551,0.4815,3.991399689840786,0.5572509765625,0.47377151250839233,0.8657,3.9443,11.991399689840787,0.001,0.749,0.54,0.9028,4.6465,67.62361427756427,6.25,751,True,True,True,True,True,0.47999998927116394,0.6800000071525574,0.2,0.06,0.0662,True,True,23,33,26,0.15380000000000005,0.2028000000000001,0.15280000000000005,0.3
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,8.0,50,1000,49000,1,cuda,0.75,0.5,0.7332,0.9064,2.3772,0.33827346563339233,0.481,3.991399689840786,0.5572509765625,0.4471294581890106,0.8503,3.6826,11.991399689840787,0.001,0.749,0.52,0.8882,4.4011,67.62361427756427,6.25,751,True,True,True,True,True,0.46000000834465027,0.6200000047683716,0.16,0.06,0.0729,True,True,22,30,25,0.1392,0.18820000000000003,0.1382,0.375
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,8.0,50,1000,49000,2,cuda,0.75,0.5,0.7299,0.9071,2.3626,0.3387781083583832,0.4768,3.991399689840786,0.5572509765625,0.4471263587474823,0.8475,3.7201,11.991399689840787,0.001,0.749,0.52,0.8889,4.4399,67.62361427756427,6.25,751,True,True,True,True,True,0.46000000834465027,0.6000000238418579,0.14,0.06,0.0729,True,True,22,29,25,0.13990000000000002,0.18890000000000007,0.13890000000000002,0.4285714285714285
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,2000,48000,0,cuda,0.55,0.5,0.7264,0.8682,1.8649,0.26948511600494385,0.4822,3.9932332188719033,0.5584716796875,0.30499720573425293,0.7559,2.5025,11.993233218871904,0.001,0.549,0.34,0.7815,2.764,67.62361427756427,6.25,1101,False,True,True,False,True,0.3199999928474426,0.36000001430511475,0.04,0.02,0.035,True,True,15,17,16,0.23249999999999993,0.08150000000000002,0.23149999999999993,0.5
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,2000,48000,1,cuda,0.55,0.5,0.7237,0.8679,1.8935,0.27327588200569153,0.4845,3.9932332188719033,0.5584716796875,0.2998277544975281,0.7427,2.4511,11.993233218871904,0.001,0.549,0.32,0.7618,2.6218,67.62361427756427,6.25,1101,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0202,True,True,14,16,15,0.2128,0.06180000000000008,0.2118,0.5
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,2000,48000,2,cuda,0.55,0.5,0.7299,0.8695,1.8238,0.26567772030830383,0.4783,3.9932332188719033,0.5584716796875,0.2926670014858246,0.7414,2.3968,11.993233218871904,0.001,0.549,0.32,0.7676,2.6423,67.62361427756427,6.25,1101,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0273,True,True,14,16,15,0.2185999999999999,0.0676,0.2175999999999999,0.5
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,8.0,50,2000,48000,0,cuda,0.65,0.5,0.7306,0.8849,2.0791,0.3008356988430023,0.4822,3.9932332188719033,0.5584716796875,0.37350621819496155,0.8031,3.0023,11.993233218871904,0.001,0.649,0.42,0.84,3.4746,67.62361427756427,6.25,1301,False,True,True,False,True,0.3799999952316284,0.4399999976158142,0.06,0.04,0.0465,True,True,18,21,20,0.19099999999999995,0.14,0.18999999999999995,0.6666666666666667
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,8.0,50,2000,48000,1,cuda,0.65,0.5,0.7271,0.888,2.0827,0.3002522587776184,0.4845,3.9932332188719033,0.5584716796875,0.3583650588989258,0.785,2.8755,11.993233218871904,0.001,0.649,0.38,0.8026,3.06,67.62361427756427,6.25,1301,False,True,True,False,True,0.36000001430511475,0.41999998688697815,0.06,0.02,0.0216,True,True,17,20,18,0.15359999999999996,0.10260000000000002,0.15259999999999996,0.33333333333333337
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,8.0,50,2000,48000,2,cuda,0.65,0.5,0.7314,0.8854,2.028,0.2944548726081848,0.4783,3.9932332188719033,0.5584716796875,0.35062694549560547,0.7861,2.84,11.993233218871904,0.001,0.649,0.38,0.807,3.076,67.62361427756427,6.25,1301,False,True,True,False,True,0.36000001430511475,0.41999998688697815,0.06,0.02,0.0294,True,True,17,20,18,0.15800000000000003,0.1070000000000001,0.15700000000000003,0.33333333333333337
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,8.0,50,2000,48000,0,cuda,0.75,0.5,0.7314,0.9042,2.3841,0.33690163493156433,0.4822,3.9932332188719033,0.5584716796875,0.45557454228401184,0.8561,3.7756,11.993233218871904,0.001,0.749,0.5,0.8781,4.1891,67.62361427756427,6.25,1501,True,True,True,True,True,0.46000000834465027,0.5400000214576721,0.08,0.04,0.0444,True,True,22,26,24,0.1291,0.17810000000000004,0.1281,0.5
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,8.0,50,2000,48000,1,cuda,0.75,0.5,0.7309,0.9019,2.4,0.33834728598594666,0.4845,3.9932332188719033,0.5584716796875,0.4265948235988617,0.8386,3.527,11.993233218871904,0.001,0.749,0.48,0.8628,3.9686,67.62361427756427,6.25,1501,True,True,True,True,True,0.4399999976158142,0.5,0.06,0.04,0.0534,True,True,21,24,23,0.11380000000000001,0.16280000000000006,0.11280000000000001,0.6666666666666667
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,8.0,50,2000,48000,2,cuda,0.75,0.5,0.7333,0.9055,2.3242,0.3301917314529419,0.4783,3.9932332188719033,0.5584716796875,0.4227134883403778,0.841,3.5124,11.993233218871904,0.001,0.749,0.46,0.8595,3.8195,67.62361427756427,6.25,1501,True,True,True,True,True,0.4399999976158142,0.5199999809265137,0.08,0.02,0.0373,True,True,21,25,22,0.11050000000000004,0.1595000000000001,0.10950000000000004,0.25
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,4000,46000,0,cuda,0.55,0.5,0.7284,0.8692,1.8602,0.26394033432006836,0.4748,3.995359909254509,0.5609130859375,0.298633337020874,0.7451,2.4665,11.995359909254509,0.001,0.549,0.32,0.7676,2.6589,67.62361427756427,6.25,2201,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,0.02,0.0214,False,True,14,15,15,0.2185999999999999,0.0676,0.2175999999999999,1.0
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,4000,46000,1,cuda,0.55,0.5,0.7293,0.87,1.8684,0.2730572819709778,0.4769,3.995359909254509,0.5609130859375,0.297548770904541,0.7456,2.4569,11.995359909254509,0.001,0.549,0.32,0.7672,2.6529,67.62361427756427,6.25,2201,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,0.02,0.0225,False,True,14,15,15,0.21819999999999995,0.06720000000000004,0.21719999999999995,1.0
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,4000,46000,2,cuda,0.55,0.5,0.7303,0.8693,1.8499,0.2717612385749817,0.4761,3.995359909254509,0.5609130859375,0.2958352565765381,0.7441,2.4384,11.995359909254509,0.001,0.549,0.32,0.7688,2.6517,67.62361427756427,6.25,2201,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,0.02,0.0242,False,True,14,15,15,0.2198,0.06880000000000008,0.2188,1.0
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,8.0,50,4000,46000,0,cuda,0.65,0.5,0.7248,0.8865,2.0537,0.2912101745605469,0.4748,3.995359909254509,0.5609130859375,0.36946389079093933,0.7949,2.9896,11.995359909254509,0.001,0.649,0.4,0.8233,3.2895,67.62361427756427,6.25,2601,False,True,True,False,True,0.3799999952316284,0.4000000059604645,0.02,0.02,0.0305,True,True,18,19,19,0.1743,0.12330000000000008,0.1733,1.0
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,8.0,50,4000,46000,1,cuda,0.65,0.5,0.725,0.8884,2.1132,0.30859166383743286,0.4769,3.995359909254509,0.5609130859375,0.35480934381484985,0.787,2.8793,11.995359909254509,0.001,0.649,0.38,0.8057,3.0864,67.62361427756427,6.25,2601,False,True,True,False,True,0.36000001430511475,0.4000000059604645,0.04,0.02,0.0252,True,True,17,19,18,0.15669999999999995,0.10570000000000002,0.15569999999999995,0.5
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,8.0,50,4000,46000,2,cuda,0.65,0.5,0.7307,0.8856,2.0842,0.30343231558799744,0.4761,3.995359909254509,0.5609130859375,0.3574058711528778,0.7895,2.893,11.995359909254509,0.001,0.649,0.38,0.8073,3.0763,67.62361427756427,6.25,2601,False,True,True,False,True,0.36000001430511475,0.4000000059604645,0.04,0.02,0.0226,True,True,17,19,18,0.1583,0.10730000000000006,0.1573,0.5
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,8.0,50,4000,46000,0,cuda,0.75,0.5,0.7236,0.9054,2.3556,0.32765185832977295,0.4748,3.995359909254509,0.5609130859375,0.45483994483947754,0.8575,3.7976,11.995359909254509,0.001,0.749,0.48,0.8689,4.0046,67.62361427756427,6.25,3001,True,True,True,True,True,0.46000000834465027,0.5,0.04,0.02,0.0252,True,True,22,24,23,0.1199,0.16890000000000005,0.1189,0.5
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,8.0,50,4000,46000,1,cuda,0.75,0.5,0.7291,0.9005,2.3761,0.33625978231430054,0.4769,3.995359909254509,0.5609130859375,0.4390140175819397,0.8475,3.6705,11.995359909254509,0.001,0.749,0.48,0.8651,4.0032,67.62361427756427,6.25,3001,True,True,True,True,True,0.4399999976158142,0.5,0.06,0.04,0.041,True,True,21,24,23,0.11609999999999998,0.16510000000000002,0.11509999999999998,0.6666666666666667
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,8.0,50,4000,46000,2,cuda,0.75,0.5,0.7294,0.9031,2.3742,0.3347306251525879,0.4761,3.995359909254509,0.5609130859375,0.43578964471817017,0.8443,3.6339,11.995359909254509,0.001,0.749,0.48,0.8663,3.9933,67.62361427756427,6.25,3001,True,True,True,True,True,0.4399999976158142,0.47999998927116394,0.04,0.04,0.0442,False,True,21,23,23,0.11729999999999996,0.1663,0.11629999999999996,1.0
